X,Y,U,V
262,922,-8.031433,-0.022601461
267,922,-8.704008,0.078994915
277,922,-4.0128355,11.0
282,922,-4.086373,11.0
307,922,6.847916,0.21997772
312,922,-12.0,0.48219183
317,922,-12.0,0.38715696
572,922,-9.222445,-0.39756092
577,922,-11.036153,-1.0350773
582,922,-8.559109,-4.601237
587,922,-8.693721,-3.7873309
607,922,-5.6583853,-2.8718312
622,922,-7.885503,-5.3818893
627,922,-8.290275,-6.0067673
632,922,-8.132593,-5.584884
642,922,-8.532418,-1.1144695
647,922,-6.683456,-0.3592635
652,922,-8.044156,-1.0121604
682,922,-0.061502095,9.682264
697,922,-8.625471,-7.140009
702,922,-8.687798,-7.450026
707,922,-8.3799305,-7.9836016
712,922,-8.291674,-7.729072
717,922,-8.445426,-7.7413654
722,922,-6.5177674,-6.4009333
727,922,-6.7252145,-5.097219
737,922,11.0,1.0053406
742,922,-8.129664,-7.308928
747,922,-7.89822,-7.383147
157,927,-7.784058,-1.0823091
162,927,-7.126513,-1.5315521
167,927,-7.172308,-0.4332199
172,927,-6.254576,-0.20120513
177,927,-6.4190764,-0.06590676
197,927,7.188986,0.26215145
202,927,-8.513602,-0.27149433
207,927,-7.833153,-0.020557923
212,927,-9.8589735,-1.1522644
217,927,-6.346429,0.08198474
227,927,-8.289551,-0.2807357
232,927,11.0,-0.3421117
237,927,-8.8847885,-0.19067305
242,927,-8.090007,-0.026378952
247,927,11.0,0.5485538
252,927,11.0,0.20663601
257,927,-8.860426,-0.15978052
262,927,-8.419654,0.10260248
267,927,-10.183425,-0.002855463
272,927,0.38924465,-9.8904915
282,927,-4.4426956,11.0
297,927,7.0811644,0.38920176
302,927,7.18243,0.33732823
307,927,7.3943496,0.36291882
312,927,-12.0,6.8225126
317,927,-12.0,0.3801198
322,927,-12.0,-0.0935685
452,927,11.0,0.25086594
567,927,-5.973578,-5.6427445
572,927,-7.92649,-5.7621245
577,927,-8.074855,-6.03201
582,927,-1.5909153,-9.176903
587,927,-6.559682,-3.356069
607,927,-6.8004026,-6.207472
622,927,-7.928893,-5.5255523
627,927,-8.326886,-5.967185
632,927,-8.089384,-6.5546427
642,927,-6.950478,-0.29792514
697,927,-8.250623,-7.804405
702,927,-8.628666,-7.5187826
707,927,4.6152525,7.570839
712,927,-8.194909,-7.6535516
717,927,4.6586204,8.0169115
722,927,-7.4782906,-7.6292377
737,927,-7.683168,-7.137233
742,927,-7.7442217,-7.9763446
747,927,-7.0101333,-7.1075945
157,932,11.0,11.0
162,932,-7.7465925,-0.40636146
167,932,-6.5732727,-0.22322655
197,932,7.9845376,0.14720283
202,932,-8.251516,-0.19612126
212,932,-9.239892,-0.72228944
217,932,-6.6762915,-0.45580888
227,932,-8.925797,-0.2513753
232,932,11.0,-0.16107754
237,932,-9.0963125,-0.14268719
242,932,-8.589856,-0.06284809
247,932,11.0,1.1621052
252,932,-10.418737,-0.09596585
257,932,-7.830161,-0.060845375
262,932,-7.7160764,-0.0007329569
267,932,-10.083343,0.07167615
297,932,11.0,2.2559175
302,932,8.7425375,0.45649275
307,932,7.581178,0.41639566
312,932,-12.0,11.0
317,932,-12.0,3.0354474
322,932,-12.0,-0.22027238
357,932,-8.922687,-4.127495
362,932,-12.0,-3.5925756
367,932,-9.248399,-2.6961627
372,932,-4.449156,9.700032
377,932,-4.999385,9.881158
387,932,0.20632683,-8.324965
447,932,11.0,0.18314901
452,932,11.0,0.33329967
542,932,-5.8444333,-3.4787374
547,932,-5.401424,-3.841056
567,932,-6.737842,-5.9861903
572,932,-8.208366,-5.7222986
577,932,-7.8617764,-5.1548977
582,932,-1.9247525,-6.2019415
622,932,-7.8863897,-6.0888
627,932,-8.253811,-6.787861
632,932,-7.9690523,-7.7314305
677,932,-7.1822224,-2.7480018
692,932,-6.449849,-7.152633
702,932,4.7365723,7.5450006
707,932,4.5980587,7.810018
712,932,-8.520185,-7.449679
717,932,-8.306274,-7.9439974
722,932,-5.7162795,-3.9499292
727,932,-6.0599537,-2.5652266
737,932,-6.9984546,-5.4563046
742,932,-6.006146,-5.15675
747,932,-5.799383,-5.210547
157,937,11.0,11.0
162,937,-7.5252113,-0.66870916
202,937,-7.5707803,-0.13526621
212,937,-8.0444975,-0.32356867
217,937,-6.8664083,-0.25843236
227,937,-7.456862,-0.019426195
232,937,11.0,1.5453115
237,937,-8.931663,-0.20019653
242,937,-9.026125,-0.13956815
247,937,11.0,2.5120392
252,937,-10.242135,-0.25459036
262,937,-6.25726,-0.22457556
267,937,-10.314734,0.023354605
272,937,8.948752,0.53908736
287,937,7.221423,0.48077038
292,937,8.608051,0.29898235
297,937,11.0,0.47639632
302,937,9.369509,0.37389937
307,937,7.504976,0.29316732
322,937,-12.0,-3.9188528
332,937,-4.702395,-4.4166284
357,937,-11.25054,-2.1704612
362,937,-11.051565,-2.6008706
367,937,-8.851185,-2.1332915
372,937,-7.4191704,-1.8638586
377,937,1.127183,-8.229448
392,937,5.3159814,-2.997028
527,937,-6.5182557,-0.39385298
537,937,-5.5936813,-2.855987
547,937,-5.411604,-3.9197836
562,937,-5.293555,-4.023157
567,937,-6.5999384,-4.998228
572,937,-9.415235,-4.1718674
617,937,-7.471156,-5.8777184
622,937,-7.8286953,-5.4491277
627,937,-8.368737,-4.9560676
677,937,-8.540934,-6.7790866
702,937,4.5198007,6.683528
707,937,-8.929142,-8.081303
712,937,-8.960975,-8.098604
717,937,-8.396531,-8.43286
732,937,-6.1934195,-2.3414218
737,937,-6.759703,-5.090852
742,937,-6.832384,-6.2257004
747,937,-6.922763,-6.125471
162,942,-7.1934223,0.07546147
212,942,-6.443283,-0.21919313
217,942,-7.6846714,-0.26120377
232,942,6.9350157,0.36858037
237,942,-8.304639,-0.13806967
242,942,9.238778,-0.14208497
247,942,11.0,0.21908253
267,942,-11.341497,-0.26591104
272,942,-12.0,0.23550932
282,942,10.18529,4.2735443
292,942,7.8477535,0.25375038
297,942,11.0,0.36137187
302,942,10.008008,0.18135135
307,942,7.6861987,-0.12345407
322,942,-12.0,-0.13952814
327,942,-12.0,0.08336623
347,942,9.028856,2.4835067
382,942,-6.1883817,-2.804514
392,942,6.5634656,-2.4335723
462,942,11.0,-11.380692
527,942,-8.8118725,-0.27931938
532,942,-5.957931,-4.327347
537,942,-6.049511,-4.1446657
542,942,-4.2405524,-4.347682
547,942,-5.4362617,-3.7305305
557,942,-5.700501,-4.387336
562,942,-5.998133,-4.461224
617,942,-7.227321,-5.804896
622,942,-7.7012825,-5.9789
672,942,-9.033868,-4.8597226
677,942,-8.5503435,-6.5417595
682,942,-8.545623,-6.7222548
687,942,-8.12402,-7.6834483
692,942,-7.552993,-7.198981
707,942,-9.178735,-8.448292
712,942,-9.328421,-8.398475
717,942,-8.008859,-8.663298
762,942,-0.23912972,6.376919
217,947,-6.8102674,-0.16178298
237,947,-7.901705,-0.08120934
242,947,8.165285,-0.06952425
247,947,10.445059,0.023420947
252,947,11.0,0.026547289
267,947,-11.491084,-0.33632788
272,947,-12.0,0.025280304
292,947,6.540948,0.079592526
297,947,10.055325,-0.0036112035
302,947,10.2692795,-0.117482655
307,947,7.4205227,-2.9471738
317,947,-12.0,-0.30363837
322,947,-12.0,-0.13881266
327,947,-8.451381,0.02561026
342,947,11.0,0.015712611
347,947,8.8175535,0.14565364
382,947,-6.7559643,-0.22448657
387,947,-8.295587,-0.1998419
397,947,6.1382813,-2.425038
462,947,11.0,-10.160422
527,947,-6.221286,-3.779756
532,947,-4.970193,-6.5004897
537,947,-5.5257607,-3.871266
547,947,-5.589509,-2.9771469
552,947,-5.3146434,-4.7387247
562,947,-6.005497,-3.4269998
567,947,-10.560011,-0.14966305
607,947,-6.8844876,-5.366426
612,947,-6.1617455,-4.914175
617,947,-7.2612195,-5.712872
622,947,-7.4906764,-5.8823986
627,947,-7.2554502,-5.741669
632,947,-1.5263989,10.402893
677,947,-8.638433,-6.6644683
682,947,-8.338354,-8.035802
687,947,-8.1437235,-8.007075
692,947,-7.8369446,-7.9111094
707,947,-8.284441,-8.986986
712,947,-8.329532,-9.0488205
717,947,-8.476001,-8.286903
727,947,-7.660788,-5.196483
732,947,-7.750486,-4.759732
282,952,11.0,4.4218183
297,952,8.541729,-0.16899116
302,952,9.554447,-0.31365517
307,952,6.8739157,-3.604302
312,952,-12.0,-2.0706534
317,952,-12.0,-0.39064074
322,952,-10.447003,-0.16200693
327,952,-6.99475,0.11796671
337,952,-9.693752,0.40001085
342,952,11.0,0.020173926
347,952,8.574679,-0.012288223
377,952,-6.3638487,-2.7016618
382,952,-7.8964787,-2.3939748
387,952,-8.621752,-2.0771334
392,952,8.061946,-2.855687
397,952,6.8913035,-2.289027
417,952,-6.460066,-0.16732109
427,952,9.70742,6.353861
472,952,-6.166702,0.37256277
517,952,9.234853,-0.09776739
522,952,-4.670866,-4.1471667
527,952,-5.8667974,-3.666945
532,952,-4.5447617,-5.583873
557,952,-4.1742077,-4.493602
567,952,-6.8176703,-0.36046576
572,952,-8.122172,-0.17105192
612,952,-6.87753,-5.729414
617,952,-7.48044,-5.985459
622,952,-7.9909725,-6.551653
682,952,-8.323801,-7.741016
687,952,-8.205202,-7.9509
692,952,-7.80297,-7.9956784
717,952,-8.646437,-6.023657
727,952,-7.897996,-7.8803344
282,957,11.0,7.570481
297,957,-12.0,0.016150147
302,957,-12.0,-0.62852573
307,957,6.173268,-4.274332
312,957,8.889592,-1.6845592
317,957,-12.0,-0.7858507
322,957,-8.611496,-0.23946513
337,957,-8.128204,0.3984931
342,957,11.0,-0.8389578
347,957,8.762667,-0.21600963
357,957,0.39712018,-6.8772583
362,957,0.32392433,-6.6112685
372,957,-7.400262,-4.6783633
377,957,-9.647324,-5.281303
382,957,-9.195189,-4.809652
387,957,-8.884304,-4.6955495
392,957,11.0,-0.49107927
397,957,8.031654,-0.28741986
402,957,6.884867,0.017081575
407,957,-12.0,-0.17169496
412,957,-9.481505,0.12522745
417,957,-12.0,0.28769374
422,957,-10.4094,0.15201966
427,957,-7.771548,0.055140477
472,957,-7.7436395,-5.582102
477,957,-6.7800007,-5.1880016
492,957,0.18961741,-10.211973
512,957,-4.2261715,-4.6443563
532,957,-4.748016,-4.3465157
537,957,-0.46260908,-6.239702
542,957,-1.859865,-5.825256
552,957,-2.6001348,-6.211928
572,957,-6.6448026,-0.3048622
587,957,-6.9154897,-5.882639
597,957,-6.849334,-5.9752574
602,957,-7.561103,-5.965802
607,957,-7.668883,-5.4133196
612,957,-7.6992154,-5.2943907
617,957,-7.7432094,-6.461044
622,957,-8.040625,-6.8412333
637,957,11.0,-2.5802574
642,957,11.0,-2.2647989
682,957,-8.745191,-7.435602
687,957,-8.341095,-7.776834
692,957,-8.04183,-7.8143487
707,957,-6.079175,-1.342863
712,957,-8.362375,-5.6033206
717,957,-8.519272,-6.35628
767,957,-5.0114484,-3.7456725
772,957,-6.4484987,-4.7657757
297,962,0.22252667,-8.865276
302,962,-12.0,-1.1516312
307,962,6.9751067,-3.0330877
312,962,11.0,-0.45836207
317,962,11.0,-0.2825076
322,962,11.0,0.13744985
337,962,-7.2865086,0.32526535
342,962,-10.965589,-0.1850035
347,962,8.738084,-0.18605883
357,962,0.30281964,-8.612515
372,962,-7.285833,-0.43324968
377,962,-9.739473,-2.9746757
382,962,-9.040812,-2.641995
387,962,-8.965666,-0.4695106
392,962,-10.270349,0.1549829
397,962,8.326561,-1.9106786
407,962,-10.909938,0.26892233
412,962,-8.69849,0.2565783
417,962,-8.675538,0.20028372
422,962,-8.619452,0.024883954
427,962,11.0,-0.0015427793
432,962,9.413886,-0.30906993
442,962,-6.699458,0.19544356
467,962,-8.657641,-3.3579948
472,962,-8.822629,-4.581761
477,962,-6.565759,-5.5754914
482,962,-7.3483233,-5.983228
487,962,-3.3563356,-5.317435
492,962,-5.640377,-4.595314
497,962,-4.881383,-4.572385
502,962,-5.3160424,-4.4869776
507,962,-6.9322658,-5.0645337
512,962,6.9108343,-0.9235137
572,962,-6.7297497,-1.9865103
597,962,-6.7061124,-5.88412
612,962,-7.7240095,-5.843181
617,962,-8.075353,-5.986688
622,962,-8.123189,-6.053798
627,962,-8.174903,-6.609735
637,962,11.0,1.093867
642,962,-8.785885,-7.417037
687,962,-8.309743,-7.556833
692,962,-7.9195805,-7.4007306
707,962,-8.04174,-5.01892
712,962,-7.7698426,-5.3475804
717,962,-7.746373,-6.3504114
722,962,5.570761,5.6712093
727,962,5.5768123,6.0258746
732,962,5.362695,4.9947557
297,967,-0.36201665,-7.187899
302,967,-0.020051572,-9.195727
312,967,11.0,-0.30573928
317,967,11.0,-0.17747356
322,967,11.0,0.05011506
337,967,-6.9990215,0.13323082
342,967,-10.738071,-0.31100783
347,967,7.5414457,-3.7863007
352,967,4.02588,-5.1742125
357,967,0.36749545,-6.4679813
382,967,-6.2166514,-0.4928269
387,967,-6.9144554,-0.45125693
392,967,-9.155593,0.014746519
402,967,11.0,-10.504374
407,967,11.0,-10.30617
412,967,-7.92315,0.17946744
417,967,-6.2021685,0.12299657
422,967,-7.109703,-0.04050887
437,967,11.0,-1.9371022
447,967,-6.333744,-0.43504852
467,967,-6.955283,-3.6645525
472,967,-7.1397586,-4.3185234
477,967,8.658864,-10.158047
482,967,0.43035963,-8.64653
487,967,-3.8276463,-5.3237367
492,967,-6.0504947,-4.6534157
497,967,-5.8937387,-4.547802
502,967,-6.3605385,-4.4519076
572,967,-7.111963,-1.8729128
602,967,-7.3663955,-5.8008504
607,967,-7.2973604,-5.896235
612,967,-7.737028,-6.750254
617,967,-8.057581,-7.097335
622,967,-8.033923,-7.173682
627,967,-8.145845,-7.450801
637,967,-9.941664,-6.733935
642,967,-8.072994,-6.8127546
647,967,-5.743171,-6.093704
687,967,-8.243893,-7.7514896
692,967,-7.9033465,-7.825282
712,967,5.2942657,6.0818763
717,967,5.196567,6.133256
722,967,5.7276196,7.543629
727,967,5.97851,8.495645
757,967,-0.88026243,-8.024294
292,972,-0.89705616,-6.743925
297,972,-0.3047626,-7.528929
302,972,-0.19853993,-8.733265
337,972,-6.5682907,-0.0317315
342,972,-10.5960655,-0.33690494
352,972,4.3655367,11.0
407,972,9.602492,-2.1814914
422,972,-6.2378116,-0.09673453
467,972,-6.489714,-3.2099328
472,972,-7.9721217,-3.865371
477,972,9.53375,-11.205426
482,972,6.1548963,-12.0
492,972,-6.7764335,-4.6924744
497,972,-6.2887235,-4.5881095
502,972,-5.7696805,-4.5141454
507,972,-5.1036425,-3.9420366
542,972,11.0,0.2979852
567,972,-7.189798,-5.292418
572,972,-7.775251,-5.042627
577,972,-7.6241655,-3.0985153
582,972,-7.1611323,0.06418088
587,972,-7.2917833,0.027937027
592,972,-7.99708,0.1244673
607,972,-7.260192,-5.5031924
612,972,-7.7841873,-6.7063336
617,972,-7.9423585,-6.9383345
622,972,1.745765,8.651657
627,972,2.3575275,8.017391
632,972,3.2428806,7.8474216
652,972,-5.8297796,-7.3119783
662,972,-6.7026887,-3.932982
702,972,-5.619977,-3.2277272
722,972,-6.514507,-7.180835
727,972,-6.291369,-6.8810167
732,972,-5.5664563,-7.399512
752,972,-0.48401403,-7.9464307
757,972,-0.6511223,-8.0253
762,972,6.309974,4.6168566
317,977,-10.979579,-0.40186784
322,977,-10.104463,-0.32055777
327,977,-11.293939,-0.2589091
332,977,-7.556075,-0.17877418
342,977,-9.0952835,-0.018757382
347,977,0.67614555,8.376124
352,977,1.5348909,9.304105
467,977,-6.4985647,-3.1327136
487,977,11.0,6.414711
492,977,-7.1630435,-4.145621
497,977,-6.8820515,-3.9649303
502,977,-6.00899,-4.108159
507,977,-4.6308675,-3.9512153
532,977,8.4694,8.515633
537,977,11.0,4.2257133
542,977,11.0,2.1065197
547,977,-9.341651,-0.2869375
552,977,-10.696391,-0.08274123
567,977,-6.9268737,-5.238448
572,977,-7.1435256,-4.267803
577,977,-7.1500654,-0.42750692
587,977,-8.090148,-4.650943
592,977,-7.9940324,-5.128401
612,977,-7.0533996,-5.6417456
617,977,-7.2946534,-6.127367
622,977,1.3733175,9.668502
627,977,-7.346526,-6.3335795
632,977,-7.121551,-6.0041714
637,977,-6.9041862,-5.9790673
642,977,-5.102651,-6.463289
652,977,-6.3116927,-7.080195
657,977,-6.2066092,-7.131412
662,977,-5.133641,-6.03326
672,977,-1.9343761,-6.1115804
717,977,-4.8054304,-4.7733326
722,977,-5.836984,-5.277075
727,977,-5.720355,-5.1706314
732,977,-5.277993,-4.979207
752,977,-0.699386,-7.9930987
757,977,-0.9221901,-8.389502
762,977,5.9826794,4.355317
767,977,5.560189,4.505495
772,977,5.202063,4.5356817
212,982,-6.3301854,-0.46771026
217,982,-10.0646715,-0.2920228
277,982,-6.3158803,-1.8398514
282,982,-8.689347,-2.040453
307,982,-8.647893,-1.2734796
312,982,-7.363132,-1.230757
317,982,-6.188966,-0.98812056
322,982,-7.4085956,-0.37628302
327,982,-8.07682,-0.26862928
332,982,-6.5898104,-0.11658279
387,982,-0.32312107,-8.347109
442,982,11.0,11.0
487,982,11.0,2.695161
492,982,9.358835,1.5228729
497,982,8.078493,1.0579354
502,982,11.0,3.5489976
517,982,-6.244899,-1.0211374
522,982,-6.8808146,-0.9066913
532,982,9.078726,8.636003
537,982,-8.136517,-4.6735616
542,982,-6.093241,-4.8254995
547,982,-6.700193,-4.5971656
552,982,-7.8534265,-3.9915338
557,982,-7.0311637,-4.8469033
572,982,-6.4206996,-0.40779245
577,982,11.0,-0.35962054
612,982,-5.7156916,-4.98573
617,982,-5.823258,-5.473933
622,982,-5.9020133,-6.723886
627,982,-6.272765,-7.3087635
632,982,-6.6058025,-6.896714
637,982,-5.2315598,-7.794543
642,982,8.020971,1.2063447
652,982,-6.4427223,-7.0488715
657,982,-6.1858716,-7.196274
662,982,-4.8447137,-6.99668
667,982,-6.596259,-7.0560627
672,982,-5.4611163,-7.811302
677,982,-5.552227,-7.75886
692,982,-5.761439,-5.406628
727,982,-5.6818542,-6.181523
732,982,-5.308979,-5.185121
742,982,-2.021931,-6.3012533
747,982,-3.9016073,-8.029932
762,982,5.7600226,4.4683003
767,982,5.6630635,4.249362
772,982,5.505367,4.1026807
202,987,-9.473713,-0.47788274
207,987,-8.938563,-0.8229149
212,987,-7.2979136,-0.44809395
217,987,-10.092791,-0.29738334
222,987,-9.691994,-0.19073638
227,987,-9.53236,-0.24671122
232,987,11.0,-3.607272
272,987,-7.2492695,-1.165079
277,987,-7.983027,-1.2545999
282,987,-7.9506125,-1.0046737
302,987,-6.2765255,-0.36024275
307,987,-8.760443,-0.32682985
312,987,-6.9757147,-0.47164616
432,987,0.14605962,10.196649
437,987,0.43044296,11.0
532,987,-6.7302876,-5.4607077
537,987,-7.423544,-5.9872856
542,987,-5.546928,-6.0298176
547,987,-5.899306,-6.081381
552,987,-5.7666454,-5.91891
557,987,-6.879879,-5.557663
577,987,11.0,-0.4919521
587,987,-6.9008117,-5.9854026
592,987,-7.2480044,-5.513308
597,987,-7.067447,-5.1620345
602,987,-6.9311585,-5.1099896
607,987,-4.7951612,-5.388061
612,987,-5.7892127,-5.915715
617,987,-5.8500867,-6.0820003
622,987,-6.2093797,-6.4605355
627,987,-6.1338353,-7.17941
632,987,-6.649064,-6.9032435
637,987,-5.116903,-7.7029905
642,987,8.499784,1.1043376
652,987,-5.974149,-6.889219
662,987,-3.6204963,-7.746928
667,987,-7.08952,-7.3092933
672,987,0.5670899,-8.358054
677,987,-6.595737,-7.5265903
692,987,-5.593056,-6.473887
697,987,-5.1306386,-5.5675592
702,987,-4.5447783,-5.406549
717,987,-4.3016667,-5.061945
722,987,-5.5804753,-6.3328285
727,987,-5.7326975,-6.5498734
732,987,-5.7043166,-7.0368295
762,987,5.602075,4.6658626
767,987,5.3830166,4.26054
772,987,5.4736686,4.107097
197,992,-6.5931053,-1.3714246
202,992,-9.424844,-3.162395
207,992,-9.198338,-3.5331264
212,992,-7.8540583,-2.1199229
217,992,-10.059066,-0.37168258
222,992,-9.646831,-0.3387737
227,992,-9.54011,-0.11359339
232,992,11.0,-4.5816216
237,992,11.0,-4.7677765
242,992,-8.268886,-0.53140616
247,992,-7.5886035,-0.26318535
252,992,-6.9464703,0.006741376
267,992,-6.197762,-0.12970515
272,992,-8.1086,-1.8727694
277,992,-8.512454,-1.9320012
282,992,-7.5536566,-1.4581828
307,992,-7.8020415,-1.2160643
312,992,-7.749139,-1.0878317
317,992,-7.096885,-1.2988529
322,992,-7.2214026,-1.0425956
537,992,-0.311632,-6.8704257
542,992,-4.368095,-6.097931
547,992,-4.9762883,-5.5990553
552,992,-5.986746,-5.177288
557,992,-5.138471,-4.5462947
577,992,11.0,-0.11281342
582,992,11.0,-0.14036857
587,992,-7.0461535,-6.121526
592,992,-7.165804,-6.287098
597,992,-6.9976797,-5.9601235
602,992,-7.3638487,-6.127733
607,992,-5.0587735,-6.6030235
612,992,-5.622626,-6.256115
617,992,-5.625833,-6.436124
622,992,-5.6956644,-6.5894065
627,992,-5.5862207,-6.9725223
632,992,-6.243752,-7.2837887
637,992,-4.5012665,-7.679902
642,992,8.9715395,0.7579783
647,992,-5.109513,-7.0453453
652,992,-5.0098376,-6.641513
657,992,0.28723037,-8.554623
692,992,-6.6091337,-7.743469
717,992,5.3940997,-4.8450003
727,992,5.051673,9.028287
732,992,-5.2047477,-7.4969406
742,992,-4.531087,-8.735441
747,992,-5.4739313,-8.825746
772,992,-7.785995,-3.269796
777,992,-8.020797,-3.3075435
782,992,-7.7639294,-3.7279902
197,997,-6.603242,-2.3932338
202,997,-9.318619,-3.1809258
207,997,-8.6072035,-2.6965396
217,997,-9.331899,-0.15321499
222,997,-9.171263,-0.04762726
227,997,-9.324394,-0.04696181
232,997,-10.306194,-0.21958318
237,997,11.0,-3.5911381
242,997,11.0,-2.5237792
247,997,-7.6805544,0.08843723
252,997,-7.1284466,0.17300428
257,997,-7.73014,0.02672488
262,997,6.8949203,-9.251325
267,997,8.122105,-8.817234
272,997,-6.8999043,-0.090337716
277,997,-6.187182,-0.060794935
302,997,-5.9703875,-1.5818061
307,997,-8.115848,-1.1845299
312,997,-8.506623,-1.2111154
317,997,-8.101531,-1.4304888
322,997,-8.644055,-2.829283
332,997,-7.3952117,-1.3008177
347,997,-6.3862276,-2.7224302
352,997,-7.97282,-2.606134
527,997,-4.5023913,-4.8723016
542,997,-2.6321874,-5.655801
547,997,-3.5830495,-5.1805377
552,997,-5.2966943,-4.719592
557,997,-4.5454865,-4.099831
577,997,11.0,-0.6213487
582,997,-6.7171936,-6.295564
587,997,-6.914263,-6.221571
592,997,-6.782481,-6.4265623
597,997,-6.5827513,-6.122296
602,997,-6.6050477,-6.338559
607,997,-6.186636,-6.37777
612,997,-5.5397816,-6.1996737
617,997,-5.4097505,-6.1958914
622,997,-5.645795,-6.2140927
642,997,8.976533,1.1215875
647,997,-4.675129,-6.0115027
652,997,-4.951075,-5.500268
657,997,-4.777494,-5.3064876
717,997,1.9660292,-5.8366966
722,997,-4.5842605,-8.08967
727,997,-4.449345,-8.228802
732,997,-4.205307,-8.419787
737,997,-4.9830413,-8.278188
742,997,-4.890385,-8.239656
762,997,-4.4658723,-4.7407355
767,997,-5.4311314,-6.181241
197,1002,-6.9258113,-1.7555088
202,1002,-10.026843,-0.166318
207,1002,-7.8861785,-0.0059849033
212,1002,-4.7328005,7.155796
222,1002,-8.447693,0.18702714
227,1002,-8.825304,-0.051514875
232,1002,-10.467457,-0.12129826
237,1002,11.0,-5.4728384
242,1002,11.0,-2.727712
247,1002,-8.259577,-0.19608341
252,1002,-8.504985,-1.0228493
257,1002,-8.1377735,-0.4368709
262,1002,11.0,-0.48270473
267,1002,7.992021,-8.94267
272,1002,-8.032481,-0.11699577
277,1002,-6.988724,-0.20060968
302,1002,-5.916789,-1.8065671
307,1002,-7.9289,-1.5178907
312,1002,8.185771,-2.9684196
317,1002,-7.8723674,-0.96397233
322,1002,-8.025805,-1.3996956
327,1002,-6.2326565,-1.6134235
332,1002,-6.1572323,-1.8546227
347,1002,-4.775282,-4.226397
352,1002,-5.8534575,-3.6469486
427,1002,-0.483491,-6.0598993
432,1002,-0.42450532,-6.38039
442,1002,-0.32719252,-6.244898
582,1002,-6.828195,-6.6020527
587,1002,-7.6631536,-6.6004047
592,1002,-7.0879774,-6.6512957
597,1002,-6.3398314,-6.2368464
602,1002,-6.375514,-6.3481393
607,1002,-6.595205,-6.251667
612,1002,-5.9050574,-5.921585
622,1002,-4.1510944,-4.897158
637,1002,-4.6937146,-6.2536345
642,1002,-4.226692,-5.820377
647,1002,-4.759589,-5.935387
652,1002,-5.050565,-5.793549
657,1002,4.060954,11.0
662,1002,3.0464332,11.0
667,1002,4.8697205,11.0
677,1002,-7.3339243,-8.191716
682,1002,-10.195342,-7.810095
692,1002,6.1304097,-6.943248
702,1002,-6.6945176,-7.381578
707,1002,-7.1717134,-7.8096066
712,1002,-5.248219,-7.3182445
717,1002,-4.2168627,-7.655826
727,1002,-3.6597757,-7.6831517
732,1002,-3.5145943,-7.9505844
737,1002,-3.6266596,-7.938425
742,1002,-3.6776164,-8.019448
752,1002,-10.889621,6.569956
187,1007,-3.6727643,-4.9998446
192,1007,-5.2205877,-3.1929317
197,1007,-4.905345,-5.2303095
202,1007,-9.921473,-0.12632453
207,1007,-6.5456986,0.06330986
222,1007,-8.257872,0.1904938
227,1007,-8.432542,0.037527878
232,1007,-9.366237,-0.115945294
237,1007,-9.084108,-0.19109742
242,1007,11.0,-2.6050565
247,1007,11.0,-1.5959978
252,1007,-9.788218,-1.8775916
257,1007,-8.827811,-0.97970057
262,1007,10.109434,-4.9224415
267,1007,8.646083,-6.5969787
272,1007,-8.781242,0.007688518
277,1007,-8.221768,-0.052932546
282,1007,-6.2126727,-0.23457393
307,1007,-6.798801,-1.0339172
312,1007,-6.440538,-0.26826674
317,1007,10.483831,-1.0864872
322,1007,-7.162003,-1.2813057
417,1007,-0.4886374,-6.4776697
422,1007,-0.24369305,-6.7941146
427,1007,-0.20295224,-6.651465
432,1007,-0.1754436,-6.6501474
437,1007,-1.4042617,-6.0252576
442,1007,-0.4857817,-6.2345877
507,1007,-6.179662,0.044786066
552,1007,-4.3108363,-5.1503778
557,1007,-5.3445096,-5.3347855
562,1007,-4.424142,-5.2665706
567,1007,-3.6727831,-5.242696
577,1007,10.247561,-0.35380337
582,1007,-6.8563304,-5.8946395
587,1007,-7.6375775,-5.7773385
592,1007,-6.663093,-6.017069
597,1007,-3.8389134,-6.1144543
602,1007,-5.300789,-6.0242443
607,1007,-6.0037107,-5.9511256
612,1007,-5.139554,-5.579172
622,1007,-5.0484686,-5.8213487
627,1007,-4.1475205,-6.232472
632,1007,-5.4127526,-6.5716476
637,1007,-4.9806695,-6.22424
642,1007,-4.5215354,-6.067455
647,1007,-4.717214,-5.903534
652,1007,-4.8173585,-5.9093213
667,1007,-4.068298,-5.0954275
677,1007,-7.090265,-7.801236
682,1007,-10.383086,-8.161144
692,1007,2.963455,-9.630132
702,1007,-7.614165,-7.8429327
707,1007,-6.9742737,-8.168497
712,1007,-5.717583,-8.168005
727,1007,-4.2029624,-7.831499
732,1007,-4.2462487,-7.9613986
737,1007,-4.0099583,-7.9566765
742,1007,-2.4805527,-8.316814
747,1007,-5.886835,-7.92904
752,1007,-5.743807,-7.210305
187,1012,-2.986366,-5.5660424
192,1012,-5.3287106,-2.9544008
197,1012,-4.7848716,-4.167348
217,1012,-8.348264,0.41099784
222,1012,-8.189157,0.31848007
227,1012,-7.7733145,0.0980505
232,1012,-7.154548,0.11922905
237,1012,-8.954688,-0.011636604
242,1012,11.0,-2.345616
247,1012,11.0,-0.895422
252,1012,-10.56299,-2.0398633
257,1012,-9.048225,-1.1790617
262,1012,11.0,-0.32745454
267,1012,10.144625,-0.15583971
